what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.OpenDebugConfigurations",1354294201270
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354294201397
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354294219973
executed,command,com.python.pydev.analysis,1.5.6.2010033101,"com.python.pydev.analysis.actions.pyGlobalsBrowserWorkbench",1354294224807
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354294225330
executed,command,,,"AUTOGEN:::org.python.pydev.debug.BreakpointRulerActions/org.python.pydev.debug.BreakpointRulerAction",1354294255607
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354294280126
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354294282154
opened,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugView",1354294290761
opened,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.VariableView",1354294291450
activated,perspective,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugPerspective",1354294291986
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354294293315
opened,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.BreakpointView",1354294295297
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.VariableView",1354294308800
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugView",1354294419276
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepInto",1354294433160
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.VariableView",1354294437398
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354294502580
error,log,,,"Unhandled event loop exception",1354294503272
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354294548053
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354294559627
opened,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.TaskList",1354294572958
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.TaskList",1354294573155
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugView",1354294582895
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354294608368
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354294640536
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354294641519
error,log,,,"Unhandled event loop exception",1354294660241
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354294706049
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354294706677
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354294712773
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354294932083
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354294938097
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354294984514
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354294985825
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354294992166
error,log,,,"Unhandled event loop exception",1354294994450
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354295004581
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354295006926
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354295011240
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354295022955
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1354295024277
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugView",1354295026167
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354295034933
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.VariableView",1354295043865
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1354295045925
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354295065772
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354295067010
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354295074496
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugView",1354295087993
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1354295091412
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1354295097208
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354295118576
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354295121190
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354295135355
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354295178221
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354295180025
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354295244424
activated,perspective,org.python.pydev,1.5.6.2010033101,"org.python.pydev.ui.PythonPerspective",1354295248712
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.perspectives.showPerspective",1354295248715
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.perspectives.showPerspective",1354295248715
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354295249461
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1354295251695
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1354295256714
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354295304305
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354295722301
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354295727956
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354295735232
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354295750780
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354295789986
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354295796748
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1354295805352
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354295814757
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354295819837
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1354295830936
executed,command,,,"AUTOGEN:::org.python.pydev.debug.BreakpointRulerActions/org.python.pydev.debug.BreakpointRulerAction",1354295918098
executed,command,,,"AUTOGEN:::org.python.pydev.debug.BreakpointRulerActions/org.python.pydev.debug.BreakpointRulerAction",1354295919222
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354295944720
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354295947026
activated,perspective,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugPerspective",1354295953471
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugView",1354295954396
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354295955096
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.VariableView",1354295972426
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.views.showView",1354295972427
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354295984072
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354295985160
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354296004063
error,log,,,"Unhandled event loop exception",1354296010463
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1354296019938
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354296020883
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354296027849
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354296033417
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354296035934
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354296038091
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1354296057704
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1354296065074
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354296108289
activated,perspective,org.python.pydev,1.5.6.2010033101,"org.python.pydev.ui.PythonPerspective",1354296111277
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.perspectives.showPerspective",1354296111363
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.perspectives.showPerspective",1354296111363
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354296112164
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354296116202
executed,command,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.actions.togglecomment",1354296120942
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354296182588
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354296234782
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354296238185
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354296243330
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1354296269158
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354296345126
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1354296369549
error,log,,,"Unhandled event loop exception",1354296396242
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1354296397068
error,log,,,"Unhandled event loop exception",1354296402993
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1354296407543
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1354296412885
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1354296430149
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1354296431371
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1354296435006
error,log,,,"Unhandled event loop exception",1354296440947
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1354296474040
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1354296514026
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1354296514112
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1354296514989
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1354296516103
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1354296542466
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1354296565156
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1354296586616
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1354296587109
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1354296594193
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.redo",1354296596796
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1354296605631
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354296609474
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354296611218
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354296613317
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1354296667701
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354296672766
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354296674462
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354296697199
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354296703884
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354296708064
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354296711401
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1354296711490
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354296718864
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354296742350
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354296747905
